609, -417, -406.43, 15140.71
610, -416, -405.46, 15159.47
611, -415, -404.48, 15140.71
612, -414, -403.51, 15103.18
613, -413, -402.53, 15178.23
614, -412, -401.56, 15084.42
615, -411, -400.58, 15140.71
616, -410, -399.61, 15159.47
617, -409, -398.64, 15065.66
618, -408, -397.66, 15140.71
619, -407, -396.69, 15178.23
620, -406, -395.71, 15196.99
621, -405, -394.74, 15196.99
622, -404, -393.76, 15140.71
623, -403, -392.79, 15159.47
624, -402, -391.81, 15065.66
625, -401, -390.84, 15121.95
626, -400, -389.86, 15084.42
627, -399, -388.89, 15140.71
628, -398, -387.91, 15103.18
629, -397, -386.94, 15084.42
630, -396, -385.96, 15196.99
631, -395, -384.99, 15140.71
632, -394, -384.02, 15121.95
633, -393, -383.04, 15140.71
634, -392, -382.07, 15140.71
635, -391, -381.09, 15084.42
636, -390, -380.12, 15103.18
637, -389, -379.14, 15178.23
638, -388, -378.17, 15159.47
639, -387, -377.19, 15159.47
640, -386, -376.22, 15178.23
641, -385, -375.24, 15121.95
642, -384, -374.27, 15121.95
643, -383, -373.29, 15140.71
644, -382, -372.32, 15140.71
645, -381, -371.35, 15103.18
646, -380, -370.37, 15178.23
647, -379, -369.40, 15178.23
648, -378, -368.42, 15159.47
649, -377, -367.45, 15178.23
650, -376, -366.47, 15065.66
651, -375, -365.50, 15084.42
652, -374, -364.52, 15140.71
653, -373, -363.55, 15159.47
654, -372, -362.57, 15215.75
655, -371, -361.60, 15178.23
656, -370, -360.62, 15178.23
657, -369, -359.65, 15103.18
658, -368, -358.67, 15178.23
659, -367, -357.70, 15159.47
660, -366, -356.73, 15140.71
661, -365, -355.75, 15084.42
662, -364, -354.78, 15140.71
663, -363, -353.80, 15065.66
664, -362, -352.83, 15140.71
665, -361, -351.85, 15084.42
666, -360, -350.88, 15159.47
667, -359, -349.90, 15159.47
668, -358, -348.93, 15140.71
669, -357, -347.95, 15178.23
670, -356, -346.98, 15103.18
671, -355, -346.00, 15140.71
672, -354, -345.03, 15140.71
673, -353, -344.05, 15103.18
674, -352, -343.08, 15121.95
675, -351, -342.11, 15140.71
676, -350, -341.13, 15103.18
677, -349, -340.16, 15140.71
678, -348, -339.18, 15178.23
679, -347, -338.21, 15121.95
680, -346, -337.23, 15121.95
681, -345, -336.26, 15178.23
682, -344, -335.28, 15196.99
683, -343, -334.31, 15196.99
684, -342, -333.33, 15215.75
685, -341, -332.36, 15178.23
686, -340, -331.38, 15121.95
687, -339, -330.41, 15084.42
688, -338, -329.43, 15159.47
689, -337, -328.46, 15121.95
690, -336, -327.49, 15121.95
691, -335, -326.51, 15121.95
692, -334, -325.54, 15178.23
693, -333, -324.56, 15121.95
694, -332, -323.59, 15140.71
695, -331, -322.61, 15140.71
696, -330, -321.64, 15215.75
697, -329, -320.66, 15178.23
698, -328, -319.69, 15178.23
699, -327, -318.71, 15065.66
700, -326, -317.74, 15140.71
701, -325, -316.76, 15084.42
702, -324, -315.79, 15215.75
703, -323, -314.81, 15121.95
704, -322, -313.84, 15159.47
705, -321, -312.87, 15103.18
706, -320, -311.89, 15140.71
707, -319, -310.92, 15121.95
708, -318, -309.94, 15121.95
709, -317, -308.97, 15103.18
710, -316, -307.99, 15103.18
711, -315, -307.02, 15121.95
712, -314, -306.04, 15103.18
713, -313, -305.07, 15121.95
714, -312, -304.09, 15215.75
715, -311, -303.12, 15103.18
716, -310, -302.14, 15159.47
717, -309, -301.17, 15028.14
718, -308, -300.19, 15140.71
719, -307, -299.22, 15084.42
720, -306, -298.25, 15196.99
721, -305, -297.27, 15103.18
722, -304, -296.30, 15140.71
723, -303, -295.32, 15103.18
724, -302, -294.35, 15121.95
725, -301, -293.37, 15196.99
726, -300, -292.40, 15159.47
727, -299, -291.42, 15121.95
728, -298, -290.45, 15159.47
729, -297, -289.47, 15121.95
730, -296, -288.50, 15103.18
731, -295, -287.52, 15215.75
732, -294, -286.55, 15121.95
733, -293, -285.58, 15140.71
734, -292, -284.60, 15103.18
735, -291, -283.63, 15121.95
736, -290, -282.65, 15215.75
737, -289, -281.68, 15159.47
738, -288, -280.70, 15121.95
739, -287, -279.73, 15140.71
740, -286, -278.75, 15178.23
741, -285, -277.78, 15103.18
742, -284, -276.80, 15084.42
743, -283, -275.83, 15065.66
744, -282, -274.85, 15140.71
745, -281, -273.88, 15121.95
746, -280, -272.90, 15084.42
747, -279, -271.93, 15140.71
748, -278, -270.96, 15121.95
749, -277, -269.98, 15084.42
750, -276, -269.01, 15178.23
751, -275, -268.03, 15103.18
752, -274, -267.06, 15140.71
753, -273, -266.08, 15159.47
754, -272, -265.11, 15140.71
755, -271, -264.13, 15084.42
756, -270, -263.16, 15103.18
757, -269, -262.18, 15196.99
758, -268, -261.21, 15178.23
759, -267, -260.23, 15121.95
760, -266, -259.26, 15159.47
761, -265, -258.28, 15103.18
762, -264, -257.31, 15103.18
763, -263, -256.34, 15140.71
764, -262, -255.36, 15159.47
765, -261, -254.39, 15140.71
766, -260, -253.41, 15084.42
767, -259, -252.44, 15215.75
768, -258, -251.46, 15121.95
769, -257, -250.49, 15159.47
770, -256, -249.51, 15121.95
771, -255, -248.54, 15196.99
772, -254, -247.56, 15140.71
773, -253, -246.59, 15121.95
774, -252, -245.61, 15121.95
775, -251, -244.64, 15121.95
776, -250, -243.66, 15234.52
777, -249, -242.69, 15121.95
778, -248, -241.72, 15103.18
779, -247, -240.74, 15103.18
780, -246, -239.77, 15178.23
781, -245, -238.79, 15159.47
782, -244, -237.82, 15084.42
783, -243, -236.84, 15103.18
784, -242, -235.87, 15140.71
785, -241, -234.89, 15121.95
786, -240, -233.92, 15140.71
787, -239, -232.94, 15103.18
788, -238, -231.97, 15103.18
789, -237, -230.99, 15121.95
790, -236, -230.02, 15103.18
791, -235, -229.04, 15159.47
792, -234, -228.07, 15178.23
793, -233, -227.10, 15103.18
794, -232, -226.12, 15159.47
795, -231, -225.15, 15178.23
796, -230, -224.17, 15159.47
797, -229, -223.20, 15140.71
798, -228, -222.22, 15084.42
799, -227, -221.25, 15084.42
800, -226, -220.27, 15084.42
801, -225, -219.30, 15159.47
802, -224, -218.32, 15121.95
803, -223, -217.35, 15140.71
804, -222, -216.37, 15103.18
805, -221, -215.40, 15196.99
806, -220, -214.42, 15159.47
807, -219, -213.45, 15140.71
808, -218, -212.48, 15196.99
809, -217, -211.50, 15196.99
810, -216, -210.53, 15103.18
811, -215, -209.55, 15121.95
812, -214, -208.58, 15121.95
813, -213, -207.60, 15121.95
814, -212, -206.63, 15140.71
815, -211, -205.65, 15121.95
816, -210, -204.68, 15159.47
817, -209, -203.70, 15140.71
818, -208, -202.73, 15121.95
819, -207, -201.75, 15140.71
820, -206, -200.78, 15159.47
821, -205, -199.81, 15084.42
822, -204, -198.83, 15103.18
823, -203, -197.86, 15140.71
824, -202, -196.88, 15196.99
825, -201, -195.91, 15084.42
826, -200, -194.93, 15084.42
827, -199, -193.96, 15178.23
828, -198, -192.98, 15159.47
829, -197, -192.01, 15103.18
830, -196, -191.03, 15103.18
831, -195, -190.06, 15178.23
832, -194, -189.08, 15121.95
833, -193, -188.11, 15215.75
834, -192, -187.13, 15159.47
835, -191, -186.16, 15140.71
836, -190, -185.19, 15084.42
837, -189, -184.21, 15084.42
838, -188, -183.24, 15159.47
839, -187, -182.26, 15103.18
840, -186, -181.29, 15084.42
841, -185, -180.31, 15178.23
842, -184, -179.34, 15121.95
843, -183, -178.36, 15103.18
844, -182, -177.39, 15178.23
845, -181, -176.41, 15028.14
846, -180, -175.44, 15159.47
847, -179, -174.46, 15196.99
848, -178, -173.49, 15103.18
849, -177, -172.51, 15140.71
850, -176, -171.54, 15103.18
851, -175, -170.57, 15159.47
852, -174, -169.59, 15084.42
853, -173, -168.62, 15046.90
854, -172, -167.64, 15103.18
855, -171, -166.67, 15140.71
856, -170, -165.69, 15065.66
857, -169, -164.72, 15159.47
858, -168, -163.74, 15103.18
859, -167, -162.77, 15159.47
860, -166, -161.79, 15159.47
861, -165, -160.82, 15159.47
862, -164, -159.84, 15065.66
863, -163, -158.87, 15121.95
864, -162, -157.89, 15140.71
865, -161, -156.92, 15103.18
866, -160, -155.95, 15103.18
867, -159, -154.97, 15103.18
868, -158, -154.00, 15103.18
869, -157, -153.02, 15028.14
870, -156, -152.05, 15140.71
871, -155, -151.07, 15103.18
872, -154, -150.10, 15046.90
